Index,Distance
8,"(True, 5212.450949239941)"
8,"(True, 484.08306666666664)"
8,"(True, 2477.81507311472)"
8,"(True, 815.0842565771671)"
8,"(True, 5209.328514305273)"
8,"(True, 6.1091833184884745)"
8,"(True, 2071.181905984914)"
8,"(True, 64.36952452758882)"
8,"(True, 2554.5327341020943)"
8,"(True, 96.78135219908563)"
8,"(False, None)"
8,"(True, 749.1980876657227)"
8,"(True, 129.53800127783518)"
8,"(True, 148.50522304634484)"
8,"(True, 2445.086974644958)"
8,"(True, 2102.892307351204)"
8,"(True, 3050.649071715217)"
8,"(True, 321.8755528434697)"
8,"(True, 2310.6048950486916)"
8,"(True, 2157.297961229552)"
8,"(True, 129.53800127783518)"
8,"(False, None)"
8,"(True, 108.09417613710323)"
8,"(True, 2290.6141374176646)"
8,"(True, 492.3968095766113)"
8,"(False, None)"
8,"(True, 823698.3216434622)"
8,"(True, 739.456383797926)"
8,"(True, 5215.925098150527)"
8,"(True, 147.96783427737213)"
8,"(False, None)"
8,"(True, 674.37765400554)"
8,"(True, 5305.266486650965)"
8,"(True, 1238.3020271336388)"
8,"(True, 2485.9567813655162)"
8,"(True, 107.91122749776811)"
8,"(True, 3032.5257905903045)"
8,"(True, 111.07758508243501)"
8,"(True, 90.78307788000713)"
8,"(True, 74.9823835079729)"
8,"(True, 525.8914858757997)"
8,"(True, 892.8715144210878)"
9,"(True, 119.66578062965456)"
9,"(True, 48.56958091878728)"
9,"(True, 4.925432449446264)"
9,"(True, 697.9663630693037)"
9,"(True, 2558.162844706521)"
9,"(True, 388.6666518715179)"
9,"(True, 3003.289982690984)"
9,"(True, 3253.2398421003786)"
9,"(True, 1055.1398845951549)"
9,"(True, 894.7497306394279)"
9,"(True, 744.0114654450321)"
9,"(True, 446.0290714100819)"
9,"(True, 421.4367722064675)"
9,"(True, 62.10888400251444)"
9,"(True, 840.7043015124053)"
9,"(True, 2550.748953069573)"
9,"(False, None)"
9,"(True, 102.87552290841535)"
9,"(False, None)"
9,"(False, None)"
9,"(True, 464.6259358943702)"
9,"(True, 1080.2108666666668)"
9,"(True, 1239.4828211174204)"
9,"(True, 2867.9693331559733)"
9,"(True, 142.71641317237058)"
9,"(True, 33.75481608075107)"
9,"(True, 2139.6915228676835)"
9,"(True, 199.02315946613865)"
9,"(True, 2265.364944101696)"
9,"(True, 1663.106129487114)"
9,"(True, 19.36379963337339)"
9,"(True, 6717.441773521557)"
9,"(True, 7949.956688429915)"
9,"(True, 4963.004891804091)"
9,"(True, 315.38042747963385)"
9,"(False, None)"
9,"(True, 28.698481344876765)"
9,"(True, 108.09417613710323)"
9,"(True, 534.9916730594282)"
9,"(False, None)"
9,"(True, 1847.9241369166314)"
9,"(False, None)"
9,"(False, None)"
9,"(False, None)"
9,"(False, None)"
9,"(True, 613.5514169759077)"
9,"(True, 16.131537243343278)"
9,"(True, 643.2343864251504)"
9,"(True, 1116559.922236593)"
9,"(True, 390.5630156793319)"
9,"(True, 90.78307788000713)"
9,"(True, 6691.433536921296)"
9,"(True, 410.72595679034663)"
9,"(True, 6608.712753858347)"
9,"(True, 2149.449335869411)"
9,"(True, 133.89271500377933)"
9,"(True, 76.25907721269942)"
9,"(True, 83.76213706700469)"
9,"(True, 63.45287256244548)"
9,"(True, 78.81194929588634)"
9,"(False, None)"
9,"(True, 503.2575645013715)"
9,"(True, 76.47916666666667)"
9,"(True, 182.0277829972057)"
9,"(True, 277.1750567400989)"
9,"(True, 62.10888400251444)"
9,"(True, 2306.236287251)"
9,"(True, 116.65573591723387)"
9,"(True, 657.8402221880808)"
9,"(True, 629.9723978490315)"
9,"(True, 3149.572125280204)"
9,"(True, 49.77485026406766)"
9,"(True, 4735.659248839109)"
9,"(True, 467.77276539587314)"
9,"(True, 102.13673497461124)"
9,"(True, 1816.3892333722556)"
9,"(True, 928.5134586070734)"
9,"(False, None)"
9,"(True, 861.6740911593589)"
9,"(True, 15.807633971439104)"
9,"(True, 54.73355020342685)"
9,"(True, 9121.561506559456)"
9,"(True, 1220.4046462077558)"
9,"(False, None)"
9,"(True, 332.4824314751942)"
9,"(True, 129.21245188556148)"
9,"(True, 13.815400130441112)"
9,"(True, 870.6013075029929)"
9,"(True, 1826.1315666666665)"
9,"(True, 1028.4917380294564)"
9,"(True, 4976.508280796693)"
9,"(True, 53.85099595362912)"
9,"(True, 1854.2881600330618)"
9,"(True, 2182.580862249042)"
9,"(True, 320.03478739506124)"
9,"(True, 1921.6910845660127)"
9,"(True, 104.00800530791356)"
9,"(True, 129.44098562312945)"
9,"(True, 429.01462868758773)"
9,"(True, 39.40426953746029)"
10,"(True, 167.2837272551026)"
10,"(True, 8980.732899999999)"
10,"(True, 56.71367494430464)"
10,"(True, 4089.7974545701377)"
10,"(True, 9625.358019705367)"
10,"(True, 466.66717668598284)"
10,"(True, 243.94142281704916)"
10,"(True, 3618.3975999999993)"
10,"(True, 4456.655401076294)"
10,"(True, 1139.8167527723126)"
10,"(True, 534.1732146411517)"
10,"(True, 82.19164400422642)"
10,"(True, 1165.1044409061171)"
10,"(True, 18420.14854290685)"
10,"(True, 2565.0979526171786)"
10,"(True, 2071.5749397609156)"
10,"(True, 1284.115230900559)"
10,"(True, 930.1787666666667)"
10,"(True, 90.78307788000713)"
10,"(True, 2797.7359948723833)"
10,"(True, 4498.39875346914)"
10,"(True, 5869.29680801721)"
10,"(True, 1399.1257753568632)"
10,"(True, 5744.440179894272)"
10,"(True, 2555.7208499579087)"
10,"(True, 7.398399999999993)"
10,"(True, 1563.3756324683345)"
10,"(True, 116.77280639640512)"
10,"(True, 1914.8722147380545)"
10,"(True, 215.04780543541995)"
10,"(True, 2544.8125)"
10,"(True, 2571.6265396852127)"
10,"(True, 1679.971990005405)"
10,"(True, 2622.655320113424)"
10,"(True, 2035.5129535543972)"
10,"(True, 1018.8891572311562)"
10,"(True, 17.359564231090808)"
10,"(True, 3203.3145700034743)"
10,"(True, 3099.2171912894287)"
10,"(True, 19.36379963337339)"
10,"(False, None)"
10,"(True, 2209.505896801036)"
10,"(True, 67.49584856267448)"
10,"(True, 5.780946353774228)"
10,"(True, 39.40426953746029)"
10,"(True, 886.369453783224)"
10,"(True, 2680.3940999999995)"
10,"(True, 846.12692426249)"
10,"(True, 656.7962788169897)"
10,"(True, 942.1294086487627)"
10,"(True, 1079.7302424730776)"
10,"(True, 75.30106666666666)"
10,"(True, 1148.212991395717)"
10,"(True, 19.36379963337339)"
10,"(True, 90.78307788000713)"
10,"(True, 127.70169380172193)"
10,"(True, 5323.7660946186425)"
10,"(True, 33.64447139241085)"
10,"(True, 20326.555716666666)"
10,"(True, 2560.914331006601)"
10,"(True, 2805.309467702967)"
10,"(True, 2569.9670619565586)"
10,"(True, 22.467599999999983)"
10,"(True, 610.9211848450491)"
10,"(True, 1142.4200928531995)"
10,"(True, 97.3479919982076)"
10,"(True, 1.5966634774656288)"
10,"(True, 76.51035524130862)"
10,"(True, 9.849076171000116)"
10,"(True, 280.60769502813474)"
10,"(True, 192428.6090340184)"
10,"(True, 7.315281123359127)"
10,"(True, 6596.645625601891)"
10,"(True, 1136.324312062018)"
10,"(True, 1743.857100920412)"
10,"(True, 3205.4133299802766)"
10,"(False, None)"
10,"(True, 89.03132840826247)"
10,"(True, 1443.65625)"
10,"(True, 1185.3117481048257)"
10,"(True, 86.17804020621266)"
10,"(True, 766.5498199900651)"
10,"(True, 139.77674818112482)"
10,"(True, 5959.961566666668)"
10,"(True, 346.8034108493332)"
10,"(True, 995.2359247331448)"
10,"(True, 6581.527710120337)"
10,"(True, 1048.0127378852774)"
10,"(False, None)"
10,"(True, 4398.791952379329)"
10,"(True, 7134.962988861526)"
10,"(True, 868.3234204286423)"
10,"(True, 2708.693751641565)"
10,"(True, 922.0855262803192)"
10,"(True, 109.48062083820729)"
10,"(True, 219.40262175272863)"
10,"(False, None)"
10,"(True, 106.2959190209824)"
10,"(True, 5344.543172788328)"
10,"(True, 5375.492361770319)"
11,"(True, 4051.0221)"
11,"(False, None)"
11,"(True, 158315.90106246524)"
11,"(True, 886.5684572237789)"
11,"(True, 91.86317085569335)"
11,"(True, 239.3290368166753)"
11,"(False, None)"
11,"(True, 1778.7465821803094)"
11,"(True, 1218.8061645536472)"
11,"(True, 1218.4360247280606)"
11,"(True, 1216.5450666666666)"
11,"(False, None)"
11,"(True, 2145.7396)"
11,"(True, 595.0906559586202)"
11,"(True, 3739.7190804935904)"
11,"(True, 14126.821866666667)"
11,"(True, 997.7910494096861)"
11,"(True, 115.31917149214861)"
11,"(True, 819.6843831574147)"
11,"(True, 916.191158494341)"
11,"(True, 80.09450597740845)"
11,"(True, 3848.9723605845334)"
11,"(True, 2182.50242250936)"
11,"(False, None)"
11,"(True, 1070.6874226333061)"
11,"(True, 6537.0154055943585)"
11,"(True, 1147.6410666666666)"
11,"(True, 5463.500706162703)"
11,"(True, 4844.441772164374)"
11,"(True, 440.27644437406695)"
11,"(True, 3271.1070690428946)"
11,"(True, 335.2806116569796)"
11,"(True, 24908.36396666667)"
11,"(True, 2434.4435072419615)"
11,"(True, 2781.300791935018)"
11,"(True, 3103.3551368006924)"
11,"(True, 2578.7483522181187)"
11,"(True, 13598.547716666664)"
11,"(True, 459108.6107193247)"
11,"(True, 243.66590914625672)"
11,"(True, 2765.074580918786)"
11,"(False, None)"
11,"(True, 87.04508608720576)"
11,"(True, 10.157302567683745)"
11,"(True, 2565.3005937842977)"
11,"(True, 666.6238316162239)"
11,"(True, 2485.9567813655162)"
11,"(True, 4952.679566666668)"
11,"(True, 5266.328554565022)"
11,"(True, 210.41253608000892)"
11,"(True, 7.619885859049875)"
11,"(True, 1668.9154396551219)"
11,"(True, 1979.0513585537765)"
11,"(True, 26712.273678274465)"
11,"(True, 6168.653799999999)"
11,"(False, None)"
11,"(True, 2704.6893898102967)"
11,"(True, 2566.5)"
11,"(True, 2020.5508422878904)"
11,"(True, 4.3467627294640705)"
11,"(True, 101.37130017816371)"
11,"(True, 37.42671000098856)"
11,"(True, 3108.3566666666666)"
11,"(True, 128.56106135644637)"
11,"(True, 2389.0380999999993)"
11,"(False, None)"
11,"(True, 2566.8428445048726)"
11,"(True, 759.2910646550299)"
11,"(True, 1913.5212465616037)"
11,"(True, 5456.777675164185)"
11,"(True, 1401.6319779114872)"
11,"(True, 2453.32794043422)"
11,"(True, 295.03006666666676)"
11,"(True, 3172.484764152652)"
11,"(True, 4687.225033411488)"
11,"(True, 42.28359285596725)"
11,"(True, 2504.7220703039206)"
11,"(True, 113.17929177794574)"
11,"(True, 1489.9164701579807)"
11,"(False, None)"
11,"(True, 904.8558169026667)"
11,"(False, None)"
11,"(True, 2648.6483957905516)"
11,"(True, 38.18790134199911)"
11,"(True, 811.4962666666663)"
11,"(True, 2534.6023401590624)"
11,"(True, 30.825401288939833)"
11,"(True, 527.8687380469601)"
11,"(False, None)"
11,"(True, 637.8332666666668)"
11,"(True, 1244.9351489300784)"
11,"(True, 1839.9589181783824)"
11,"(True, 2925.826038214017)"
11,"(True, 1167.5582666666664)"
11,"(True, 268.4047666666666)"
11,"(True, 743.7361676746989)"
11,"(True, 1140.6666666666667)"
11,"(True, 855.7371824647646)"
11,"(True, 651.1934419879063)"
11,"(True, 1381.860550837868)"
12,"(True, 0.7921000000000011)"
12,"(True, 10420.948049999999)"
12,"(True, 4560.615896885317)"
12,"(True, 454.1525847905194)"
12,"(True, 1430.040456785782)"
12,"(True, 2626.795468056599)"
12,"(True, 391.44577626101847)"
12,"(True, 2560.8196588823835)"
12,"(True, 0.5939049803957166)"
12,"(True, 41.60852064167302)"
12,"(True, 3868.8897481192903)"
12,"(True, 1203.1478702792106)"
12,"(False, None)"
12,"(True, 3024.5604000000008)"
12,"(True, 141.58146717041706)"
12,"(True, 116.4240999999999)"
12,"(True, 135.05616491398231)"
12,"(True, 42.11028774188633)"
12,"(False, None)"
12,"(True, 210.5201097684025)"
12,"(True, 75.83863872496036)"
12,"(True, 253.9376306504586)"
12,"(True, 7638.504366666666)"
12,"(True, 299.52044071899144)"
12,"(True, 227.33830023393824)"
12,"(True, 71.59814357520789)"
12,"(True, 7738.2215609251425)"
12,"(True, 95.66989851182852)"
12,"(True, 1507.9751174965718)"
12,"(True, 3901.058655190774)"
12,"(True, 826.4417753212396)"
12,"(True, 2772.6525278673766)"
12,"(True, 1302.3897571710154)"
12,"(True, 2930.1715378698004)"
12,"(True, 8.643599999999994)"
12,"(True, 35609.89302457284)"
12,"(False, None)"
12,"(True, 42.02920549747543)"
12,"(True, 979.9028572251256)"
12,"(True, 2531.8599999999997)"
12,"(True, 690.1242666666666)"
12,"(True, 113.03765030526942)"
12,"(True, 7640.9450267982675)"
12,"(True, 2450.0296000000003)"
12,"(True, 1141.0264653724985)"
12,"(True, 418.863253221639)"
12,"(True, 790.9675484955787)"
12,"(True, 1164.8212873765417)"
12,"(True, 1499.3051008462744)"
12,"(True, 4928.394715509612)"
12,"(True, 3427.457568972034)"
12,"(True, 191.7460666666667)"
12,"(True, 1482.338766666667)"
12,"(True, 3035.267719670021)"
12,"(True, 4761.190628286468)"
12,"(True, 1046.3333292307316)"
12,"(True, 1849.3326405146727)"
12,"(True, 1984.6899999999998)"
12,"(True, 2200.9762788174107)"
12,"(True, 418.6908160107206)"
12,"(True, 1089.7553169998275)"
12,"(True, 886.2750666666666)"
12,"(True, 1130.8605565802438)"
12,"(True, 351.08535204477147)"
12,"(True, 966.5108488107803)"
12,"(True, 4610.302966585282)"
12,"(True, 367.6780328033736)"
12,"(True, 826.4417753212396)"
12,"(True, 469.4909696731438)"
12,"(True, 56.44733405139829)"
12,"(True, 4643.889114906895)"
12,"(True, 25564.752494879303)"
12,"(True, 1983.362452033274)"
12,"(True, 1291.1610026591698)"
12,"(True, 761.6137199422573)"
12,"(True, 85.78559105285699)"
12,"(True, 1139.7923250074668)"
12,"(False, None)"
12,"(True, 582.8013252892154)"
12,"(True, 5903.2443528297445)"
12,"(False, None)"
12,"(True, 726.2631496967787)"
12,"(True, 25899.093316666673)"
12,"(False, None)"
12,"(True, 1064.1988516901476)"
12,"(True, 3025.719241588879)"
12,"(True, 378118.0248863042)"
12,"(True, 466.85156666666666)"
12,"(True, 6366.306286963212)"
12,"(True, 79.14681974554851)"
12,"(True, 20028.985540226764)"
12,"(True, 48851.59804878761)"
12,"(True, 678.0107252743635)"
12,"(True, 1660.8156061035525)"
12,"(True, 1633.70524837728)"
12,"(True, 190.4108703699144)"
12,"(True, 2210.703153567841)"
12,"(True, 5294.406120280156)"
12,"(True, 997.6830666666668)"
12,"(True, 254.2725975964756)"
13,"(True, 76.94179335494745)"
13,"(True, 2023.9544344320325)"
13,"(True, 7805.644254745381)"
13,"(True, 108.86216933396454)"
13,"(True, 13.494683973107398)"
13,"(True, 126.85230189431452)"
13,"(False, None)"
13,"(True, 1725.2979666666668)"
13,"(True, 29136.28168325775)"
13,"(True, 1234.8030666666668)"
13,"(True, 6391.9529077277275)"
13,"(True, 452.9319040311215)"
13,"(True, 3899.302534051398)"
13,"(False, None)"
13,"(True, 2571.700883638638)"
13,"(True, 3121.5308999999997)"
13,"(True, 57.76)"
13,"(True, 200.93647874721555)"
13,"(True, 1130.5409006466064)"
13,"(True, 53.70105007475404)"
13,"(True, 2849.38324534823)"
13,"(True, 200.9495627119301)"
13,"(True, 1710.4461000000001)"
13,"(True, 1140.3322581295952)"
13,"(True, 126.64901392693689)"
13,"(True, 2055.6385722014247)"
13,"(True, 2626.3962011505655)"
13,"(True, 3009.5266754030704)"
13,"(True, 3817.8037498717304)"
13,"(True, 169.80370228905466)"
13,"(True, 4571.277936347501)"
13,"(True, 2.439824797145086)"
13,"(False, None)"
13,"(True, 1002.0879976472896)"
13,"(True, 1082.0533437482532)"
13,"(True, 8096.347330424513)"
13,"(True, 5801.527481523545)"
13,"(True, 2495.4153793796245)"
13,"(True, 3431.2291666666665)"
13,"(False, None)"
13,"(True, 986.4807440315914)"
13,"(True, 547.1095666666668)"
13,"(True, 166.2979593895693)"
13,"(True, 141.58146717041706)"
13,"(True, 2552.4603083761635)"
13,"(True, 113.03765030526942)"
13,"(True, 873.403542991441)"
13,"(True, 712.5564666666668)"
13,"(True, 2554.5418346421407)"
13,"(True, 2056.6024)"
13,"(True, 77.14242169692146)"
13,"(True, 551855.1833249864)"
13,"(True, 296.2982475859504)"
13,"(True, 32802.02556666666)"
13,"(True, 242.10156666666668)"
13,"(True, 710.5395666666666)"
13,"(True, 527.4442666666669)"
13,"(True, 4560.615896885317)"
13,"(True, 1112.7373266392233)"
13,"(True, 533.9064679648028)"
13,"(True, 835.613582281968)"
13,"(True, 3099.379988798036)"
13,"(True, 2082.7509)"
13,"(True, 2035.8600000000001)"
13,"(False, None)"
13,"(True, 2652.1007462026732)"
13,"(True, 237.90247599210377)"
13,"(True, 650.9600938238126)"
13,"(True, 292.3597886708905)"
13,"(False, None)"
13,"(True, 188.2384000000001)"
13,"(True, 24.672500904805606)"
13,"(False, None)"
13,"(True, 5026.563566666667)"
13,"(True, 3439.4205659511917)"
13,"(True, 40.077092622781464)"
13,"(True, 75.0007666666667)"
13,"(True, 869.9536591314817)"
13,"(True, 210.5201097684025)"
13,"(False, None)"
13,"(True, 2174.073725849374)"
13,"(True, 1142.4200928531995)"
13,"(True, 86.91428379088697)"
13,"(True, 8953.980725516385)"
13,"(True, 249.58433069401968)"
13,"(True, 29.63010058966356)"
13,"(True, 77.459316329551)"
13,"(True, 1730.8093)"
13,"(True, 2414.1660703688226)"
13,"(True, 2436.370302321097)"
13,"(True, 414.12863139957796)"
13,"(True, 7186.220433181561)"
13,"(True, 2445.4774174453196)"
13,"(True, 3009.0265234646695)"
13,"(True, 584.5444804122675)"
13,"(True, 582.5175666666668)"
13,"(True, 455.9470666666666)"
13,"(True, 466.9772165783681)"
13,"(True, 459360.5917425673)"
13,"(True, 1605.5349938586546)"
14,"(True, 759.3402666666665)"
14,"(True, 89.20506666666667)"
14,"(True, 418.34798310135824)"
14,"(True, 80.25680754555125)"
14,"(True, 0.00010000000000003599)"
14,"(True, 18.91918356474205)"
14,"(True, 126.64901392693689)"
14,"(True, 728.737097980495)"
14,"(True, 802.6221367818387)"
14,"(True, 75.0535666666667)"
14,"(True, 861.0703895478534)"
14,"(True, 504.43131666666665)"
14,"(True, 2751.7864)"
14,"(True, 1876.9524)"
14,"(True, 2056.6024)"
14,"(True, 48.12394088319761)"
14,"(True, 2226.2852136092524)"
14,"(True, 6847.397566666667)"
14,"(True, 1141.7807799906984)"
14,"(True, 2611.4494812105404)"
14,"(True, 1232.9691666666665)"
14,"(True, 2757.876401405463)"
14,"(True, 5183.040922273427)"
14,"(True, 86.6754226827048)"
14,"(True, 21.878816997906654)"
14,"(False, None)"
14,"(True, 45.83289999999997)"
14,"(True, 27.272464212441868)"
14,"(True, 1063.7413005235949)"
14,"(True, 112.32526446967962)"
14,"(True, 1147.820851583827)"
14,"(True, 901.4791666666666)"
14,"(True, 4475.083325281275)"
14,"(False, None)"
14,"(True, 92.8599622229785)"
14,"(True, 5603.908083677822)"
14,"(True, 726.0891666666666)"
14,"(True, 244.71827447908146)"
14,"(True, 1690.4177255389404)"
14,"(True, 166.79262944524257)"
14,"(True, 347.15980572919614)"
14,"(True, 209.70876666666666)"
14,"(True, 400.63063674591865)"
14,"(True, 2509.0940085104)"
14,"(True, 2996.5570304254557)"
14,"(True, 2615.5789300171955)"
14,"(True, 3960.576326928871)"
14,"(True, 0.7774191617820939)"
14,"(True, 212.94792976453135)"
14,"(True, 1638.663768970332)"
14,"(True, 1869.6319387627161)"
14,"(False, None)"
14,"(True, 1175.3388096635767)"
14,"(True, 2388.418681403106)"
14,"(True, 1041.8166541690525)"
14,"(True, 117.08911466134431)"
14,"(True, 1141.7374106180864)"
14,"(True, 4013.726997297803)"
14,"(True, 289.3435359617198)"
14,"(True, 16641.721266666667)"
14,"(True, 2953.2125888776413)"
14,"(True, 3372.337341679118)"
14,"(True, 414.7109989999859)"
14,"(True, 4475.083325281275)"
14,"(True, 1596.7399851272955)"
14,"(True, 9498.3009)"
14,"(False, None)"
14,"(True, 4380.514242525148)"
14,"(True, 2504.8286462664255)"
14,"(True, 499.07560000000007)"
14,"(True, 82.81597216291374)"
14,"(True, 669.7887666666667)"
14,"(True, 42.335737476862114)"
14,"(True, 480.82841994450234)"
14,"(True, 2.5527952224393617)"
14,"(True, 3765.2993166666665)"
14,"(True, 1111.6642627387478)"
14,"(True, 870.3548294394991)"
14,"(True, 30.93485213374357)"
14,"(True, 399.2767666666667)"
14,"(True, 1418.019520918778)"
14,"(True, 2.555757116318219)"
14,"(True, 2056.6024)"
14,"(True, 113.03765030526942)"
14,"(True, 1129.7587587034407)"
14,"(True, 409.5044851428913)"
14,"(True, 108.79417981196752)"
14,"(True, 12497.597370470834)"
14,"(True, 150.5199294215266)"
